2021-01-16 13:15:29,036 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '2afmnauvukmj55q6tqirjngvrq', 'link': None, 'title': '未登录的用户进入APP可见第三方入口', 'note': '输入：\r\n1、未登录的用户进入APP\r\n输出：\r\n1、可见第三方（QQ、微信）登录入口', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,036 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '53bi8geh1vqpg8bniljuji0p5c', 'link': None, 'title': '用户首次进入登录页后触发存储、拍摄、定位获取权限弹窗', 'note': '输入：\r\n1、用户首次进入登录页后\r\n输出：\r\n1、触发存储、拍摄、定位获取权限弹窗、允许授权后进入APP可正常使用对应权限、拒绝权限则获取权限失败', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,037 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5egaok0sc03jrv5ua1lphhep5t', 'link': None, 'title': '本地已安装手Q&新用户首次进行QQ授权注册', 'note': '输入：\r\n1、本地已安装手Q&新用户首次进行QQ授权\r\n输出：\r\n1、成功生成注册信息、后台可查记录、且授权态正常', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,037 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5ouql50vo81ih80kptic7c5ql9', 'link': None, 'title': '本地已安装手Q&已登录、点击QQ登录拉取手Q授权详情页', 'note': '输入：\r\n1、本地已安装手Q且已登录上账号、进入丘比特APP选择QQ登录\r\n2、点击QQ授权登录\r\n输出：\r\n1、会自动跳转手Q授权页\r\n2、登录成功进入首页', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,037 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5a015alkv8ae7iakh7sifrf7jd', 'link': None, 'title': '本地已安装手Q&未登录、点击QQ登录隐式跳转手Q应用', 'note': '输入：\r\n1、本地已安装手Q且未登录上账号、进入丘比特APP选择QQ登录\r\n2、登录上账号\r\n3、点击QQ授权登录\r\n输出：\r\n1、自动跳转至手Q登录页\r\n2、自动跳转至授权信息页\r\n3、登录成功进入首页', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,037 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '02eu5jsil01aacf917ss5a86ht', 'link': None, 'title': '本地已安装手Q&已登录、授权页中添加其它账号进行登录', 'note': '输入：\r\n1、本地已安装手Q&已登录账号A、授权页中添加其它账号B进行登录\r\n输出：\r\n1、基本信息（头像、昵称、地区、性别）使用的是账号B的且登录成功', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,037 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '1p3ajngsborm7tbhhk2av97qu2', 'link': None, 'title': '本地已安装微信&新用户首次允许微信授权', 'note': '输入：\r\n1、本地已安装微信&新用户首次允许微信授权\r\n输出：\r\n1、成功生成注册信息、后台可查记录、且授权态正常', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,038 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '25u5d7vujqj8vsvt7ho7e7jpep', 'link': None, 'title': '本地已安装微信&已登录、点击微信登录拉取微信授权详情页', 'note': '输入：\r\n1、本地已安装微信且已登录上账号、进入丘比特APP选择微信登录\r\n2、进入登录页选择微信登录\r\n输出：\r\n1、会自动跳转微信授权页\r\n2、登录成功进入APP首页', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,038 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '25qvvdhp53efr919k5d5i3r7vp', 'link': None, 'title': '本地已安装微信&未登录、点击微信登录跳转微信应用', 'note': '输入：\r\n1、本地已安装微信且未登录上账号、进入丘比特APP选择微信登录\r\n2、登录上账号\r\n3、点击允许授权登录\r\n输出：\r\n1、自动跳转至微信账号登录页\r\n2、自动跳转至授权信息页\r\n3、登录成功进入首页', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,053 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5t0k5pvt9kcpfp5jehlui21mdu', 'link': None, 'title': '已登录点击AppleId授权入口拉起登录授权弹窗', 'note': None, 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,053 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '68hgrhufmn70175erbm7bdmjle', 'link': None, 'title': '未登录或登录态过期点击AppleId登录触发登录授权弹窗', 'note': '输入：\r\n1、未登录或登录态过期点击AppleId登录\r\n输出：\r\n1、触发登录授权弹窗\r\n备注：后续注册流程都是ios自带的、每个版本会有点不一致', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,053 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '5p8im1i9nbi6iku3r71tnc2dpo', 'link': None, 'title': '13系统以下不外显AppleId登录入口', 'note': '输入：\r\n1、13系统以下进入登录页\r\n输出：\r\n1、不外显AppleId登录入口', 'label': None, 'comment': None, 'markers': ['priority-1']}
2021-01-16 13:15:29,053 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '6eda3jtaj1spratjpag1vooo7c', 'link': None, 'title': 'AppleId账号授权后可成功后跳转基础信息编辑页', 'note': '输入：\r\n1、AppleId账号授权后可成功后\r\n输出：\r\n1、跳转基础信息编辑页\r\n备注：目前已注册使用的账号huayangnow@yeah.net', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,053 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '6otorsj9frh5qjbolqdm7chuqc', 'link': None, 'title': '本地未安装第三方应用（QQ/微信）、进入APP三方登录', 'note': '输入：\r\n1、本地未安装手Q、进入APP点击【QQ登录】\r\n2、本地未安装微信、进入APP点击【微信登录】\r\n输出：\r\n1、toast提示或触发下载引导', 'label': None, 'comment': None, 'markers': ['priority-2']}
2021-01-16 13:15:29,053 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '1kgvue6tl5cb5t9053pp9aqfje', 'link': None, 'title': '使用大于35亿的QQ号注册登录生成注册信息成功', 'note': '输入：\r\n1、使用大于35亿的QQ号注册登录\r\n输出：\r\n1、可正常登录', 'label': None, 'comment': None, 'markers': ['flag-red']}
2021-01-16 13:15:29,053 - XmindToExcel_3.7.py [line:97] - INFO: 最终的集合还需再次清洗一遍：{'id': '7gn1d5q5ais65uvarjau9c5ner', 'link': None, 'title': 'QQ小程序的登录态信息昵称、头像、性别不支持同步', 'note': '输入：\r\n1、QQ小程序注册登录的用户进入独立版进行授权\r\n输出：\r\n1、登录态信息昵称、头像、性别支持同步', 'label': None, 'comment': None, 'markers': ['flag-red']}
